COUNTRY;COUNTY;TYPE;UKNIWM_ID;CIVIL_PARISH ;UKNIWM_WEB;COMMEMORATION;LATITUDE;LONGITUDE;MAP;NOTES
SCOTLAND;ABERDOUR;CIVIC;5850;TRUE;https://www.iwm.org.uk/memorials/item/memorial/5850;Second World War (1939-1945), First World War (1914-1918);5,766,019,592;-2,194,607,532;https://www.google.com/maps/search/?api=1&query=57.660195924117,-2.194607532233&query_place_id=;NONE
SCOTLAND;ABOYNE & GLEN TANAR;CIVIC;5853;TRUE;https://www.iwm.org.uk/memorials/item/memorial/5853;Second World War (1939-1945), First World War (1914-1918), Korean War (1950-1953), Second World War - civilians;5,707,616,035;-2,780,472,442;https://www.google.com/maps/search/?api=1&query=57.076160345397,-2.780472441902&query_place_id=;NONE
SCOTLAND;ALFORD;CIVIC;8550;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8550;Second World War (1939-1945), First World War (1914-1918);5,723,622,409;-2,711,091,097;https://www.google.com/maps/search/?api=1&query=57.236224091327,-2.711091096903&query_place_id=;NONE
SCOTLAND;ALVAH;CIVIC;8643;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8643;First World War (1914-1918), Second World War (1939-1945);5,763,104,116;-2,540,197,888;https://www.google.com/maps/search/?api=1&query=57.631041158947,-2.540197888206&query_place_id=;NONE
SCOTLAND;ARBUTHNOTT;CIVIC;5857;TRUE;https://www.iwm.org.uk/memorials/item/memorial/5857;First World War (1914-1918), Second World War (1939-1945);5,686,866,055;-2,328,358,751;https://www.google.com/maps/search/?api=1&query=56.868660547103,-2.328358751234&query_place_id=;NONE
SCOTLAND;ARDALLIE;CIVIC;8633;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8633;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;AUCHINDOIR;CIVIC;5858;TRUE;https://www.iwm.org.uk/memorials/item/memorial/5858;Second World War (1939-1945), First World War (1914-1918);5,728,567,343;-2,874,002,898;https://www.google.com/maps/search/?api=1&query=57.285673429446,-2.874002898310&query_place_id=;NONE
SCOTLAND;AUCHTERLESS;CIVIC;8554;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8554;First World War (1914-1918), Second World War (1939-1945);5,746,361,674;-2,479,649,656;https://www.google.com/maps/search/?api=1&query=57.463616744256,-2.479649655619&query_place_id=;NONE
SCOTLAND;BALLATER;CIVIC;5855;FALSE;https://www.iwm.org.uk/memorials/item/memorial/5855;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;5,704,885,282;-3,039,810,473;https://www.google.com/maps/search/?api=1&query=57.048852823251,-3.039810472806&query_place_id=;NONE
SCOTLAND;BANCHORY;CIVIC;5851;TRUE;https://www.iwm.org.uk/memorials/item/memorial/5851;Second World War (1939-1945), First World War (1914-1918);5,705,145,312;-2,506,415,436;https://www.google.com/maps/search/?api=1&query=57.051453116789,-2.506415436170&query_place_id=;NONE
SCOTLAND;BANCHORY DEVENICK;CIVIC;8691;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8691;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;5,706,038,885;-2,127,613,959;https://www.google.com/maps/search/?api=1&query=57.060388848950,-2.127613959177&query_place_id=;NONE
SCOTLAND;BANFF;CIVIC;8645;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8645;Second World War (1939-1945), First World War (1914-1918);5,766,686,147;-2,523,515,725;https://www.google.com/maps/search/?api=1&query=57.666861471517,-2.523515724547&query_place_id=;NONE
SCOTLAND;BELHELVIE;CIVIC;8555;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8555;First World War (1914-1918), Second World War (1939-1945);5,725,701,637;-2,073,147,795;https://www.google.com/maps/search/?api=1&query=57.257016371080,-2.073147794627&query_place_id=;NONE
SCOTLAND;BENHOLM;CIVIC;8685;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8685;First World War (1914-1918), Second World War (1939-1945);5,679,462,444;-2,336,191,196;https://www.google.com/maps/search/?api=1&query=56.794624436080,-2.336191195753&query_place_id=;NONE
SCOTLAND;BERVIE;CIVIC;8684;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8684;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;5,684,481,081;-2,279,823,441;https://www.google.com/maps/search/?api=1&query=56.844810812726,-2.279823440845&query_place_id=;NONE
SCOTLAND;BIRSE;CIVIC;8558;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8558;First World War (1914-1918), Second World War (1939-1945);5,703,490,253;-2,668,058,039;https://www.google.com/maps/search/?api=1&query=57.034902525149,-2.668058039452&query_place_id=;NONE
SCOTLAND;BIRSE & FEUGHSIDE;CIVIC;8559;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8559;First World War (1914-1918);5,706,459,572;-2,736,431,759;https://www.google.com/maps/search/?api=1&query=57.064595723800,-2.736431758841&query_place_id=;NONE
SCOTLAND;BLAIRDAFF;CIVIC;8560;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8560;Second World War (1939-1945), First World War (1914-1918), Second World War - civilians;5,725,029,354;-2,504,566,705;https://www.google.com/maps/search/?api=1&query=57.250293539335,-2.504566704678&query_place_id=;NONE
SCOTLAND;BODDAM;CIVIC;8562;FALSE;https://www.iwm.org.uk/memorials/item/memorial/8562;First World War (1914-1918), Second World War (1939-1945);574,721,115;-1,782,439,773;https://www.google.com/maps/search/?api=1&query=57.472111499101,-1.782439773160&query_place_id=;NONE
SCOTLAND;BOYNDIE;CIVIC;8675;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8675;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;5,767,442,493;-2,579,119,489;https://www.google.com/maps/search/?api=1&query=57.674424928392,-2.579119489148&query_place_id=;NONE
SCOTLAND;BOURTIE;CIVIC;NOT LISTED;TRUE;NONE;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;BRAEMAR;CIVIC;8563;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8563;Second World War (1939-1945), First World War (1914-1918);57,005,614;-33,996,905;https://www.google.com/maps/search/?api=1&query=57.005614000000,-3.399690500000&query_place_id=;NONE
SCOTLAND;CAIRNIE;CIVIC;NOT LISTED;TRUE;NONE;UNKNOWN;NONE;NONE;NONE;NONE
SCOTLAND;CHAPEL OF GARIOCH;CIVIC;8565;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8565;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;5,730,720,796;-2,472,614,513;https://www.google.com/maps/search/?api=1&query=57.307207956812,-2.472614512809&query_place_id=;NONE
SCOTLAND;CLATT;CIVIC;8566;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8566;First World War (1914-1918), Second World War (1939-1945);5,732,224,954;-2,767,118,119;https://www.google.com/maps/search/?api=1&query=57.322249537109,-2.767118118528&query_place_id=;NONE
SCOTLAND;CLUNY;CIVIC;8567;TRUE;https://www.iwm.org.uk/memorials/item/memorial/8567;First World War (1914-1918), Second World War (1939-1945);5,720,166,464;-2,523,035,764;https://www.google.com/maps/search/?api=1&query=57.201664640167,-2.523035763787&query_place_id=;NONE
