COUNTRY;COUNTY;TYPE;UKNIWM_ID;CIVIL_PARISH ;UKNIWM_WEB;COMMEMORATION;LATITUDE;LONGITUDE;MAP;NOTES
SCOTLAND;SKENE ;CIVIC;8627;True;https://www.iwm.org.uk/memorials/item/memorial/8627;First World War (1914-1918), Second World War (1939-1945);57.159297511169;-2.327774359145;https://www.google.com/maps/search/?api=1&query=57.159297511169,-2.327774359145&query_place_id=;NONE
SCOTLAND;SLAINS ;CIVIC;8628;True;https://www.iwm.org.uk/memorials/item/memorial/8628;First World War (1914-1918);57.350998167077;-1.933746079210;https://www.google.com/maps/search/?api=1&query=57.350998167077,-1.933746079210&query_place_id=;NONE
SCOTLAND;ST. CYRUS;CIVIC;8696;True;https://www.iwm.org.uk/memorials/item/memorial/8696;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;56.773874643482;-2.410452745347;https://www.google.com/maps/search/?api=1&query=56.773874643482,-2.410452745347&query_place_id=;NONE
SCOTLAND;ST. FERGUS;CIVIC;8629;True;https://www.iwm.org.uk/memorials/item/memorial/8629;First World War (1914-1918), Second World War (1939-1945);57.557799734248;-1.846387393731;https://www.google.com/maps/search/?api=1&query=57.557799734248,-1.846387393731&query_place_id=;NONE
SCOTLAND;STONEHAVEN & DISTRICT;CIVIC;8693;True;https://www.iwm.org.uk/memorials/item/memorial/8693;Second World War (1939-1945), Second World War - civilians, First World War (1914-1918);56.954961355388;-2.202750598534;https://www.google.com/maps/search/?api=1&query=56.954961355388,-2.202750598534&query_place_id=;NONE
SCOTLAND;STRACHAN;CIVIC;8695;True;https://www.iwm.org.uk/memorials/item/memorial/8695;Second World War (1939-1945), First World War (1914-1918);57.019976623090;-2.540819052865;https://www.google.com/maps/search/?api=1&query=57.019976623090,-2.540819052865&query_place_id=;NONE
SCOTLAND;STRATHDON;CIVIC;8557;True;https://www.iwm.org.uk/memorials/item/memorial/8557;First World War (1914-1918), Second World War (1939-1945);57.203852722127;-3.072321327342;https://www.google.com/maps/search/?api=1&query=57.203852722127,-3.072321327342&query_place_id=;NONE
SCOTLAND;STRICHEN;CIVIC;8632;True;https://www.iwm.org.uk/memorials/item/memorial/8632;First World War (1914-1918), Second World War (1939-1945);57.586496369983;-2.090668881151;https://www.google.com/maps/search/?api=1&query=57.586496369983,-2.090668881151&query_place_id=;NONE
SCOTLAND;TARLAND;CIVIC;8630;True;https://www.iwm.org.uk/memorials/item/memorial/8630;First World War (1914-1918), Second World War (1939-1945);57.127549587225;-2.859536219008;https://www.google.com/maps/search/?api=1&query=57.127549587225,-2.859536219008&query_place_id=;NONE
SCOTLAND;TARVES;CIVIC;8631;True;https://www.iwm.org.uk/memorials/item/memorial/8631;Second World War (1939-1945), First World War (1914-1918);57.371259629188;-2.219593136484;https://www.google.com/maps/search/?api=1&query=57.371259629188,-2.219593136484&query_place_id=;NONE
SCOTLAND;TORPHINS;CIVIC;8634;False;https://www.iwm.org.uk/memorials/item/memorial/8634;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;57.107220262110;-2.620542343056;https://www.google.com/maps/search/?api=1&query=57.107220262110,-2.620542343056&query_place_id=;NONE
SCOTLAND;TOUGH;CIVIC;8636;True;https://www.iwm.org.uk/memorials/item/memorial/8636;First World War (1914-1918), Second World War (1939-1945);57.205687585335;-2.638002031189;https://www.google.com/maps/search/?api=1&query=57.205687585335,-2.638002031189&query_place_id=;NONE
SCOTLAND;TOWIE;CIVIC;8586;True;https://www.iwm.org.uk/memorials/item/memorial/8586;First World War (1914-1918), Second World War (1939-1945);57.211745590527;-2.933279656489;https://www.google.com/maps/search/?api=1&query=57.211745590527,-2.933279656489&query_place_id=;NONE
SCOTLAND;TULLYNESSLE & FORBES;CIVIC;8637;True;https://www.iwm.org.uk/memorials/item/memorial/8637;First World War (1914-1918), Second World War (1939-1945);57.265204071043;-2.734463232956;https://www.google.com/maps/search/?api=1&query=57.265204071043,-2.734463232956&query_place_id=;NONE
SCOTLAND;TURRIFF;CIVIC;8638;True;https://www.iwm.org.uk/memorials/item/memorial/8638;First World War (1914-1918), Second World War (1939-1945);57.536283681455;-2.448586034873;https://www.google.com/maps/search/?api=1&query=57.536283681455,-2.448586034873&query_place_id=;NONE
SCOTLAND;TYRIE;CIVIC;8639;True;https://www.iwm.org.uk/memorials/item/memorial/8639;First World War (1914-1918), Second World War (1939-1945);57.658035268539;-2.118833444069;https://www.google.com/maps/search/?api=1&query=57.658035268539,-2.118833444069&query_place_id=;NONE
SCOTLAND;UDNY;CIVIC;8640;True;https://www.iwm.org.uk/memorials/item/memorial/8640;First World War (1914-1918), Second World War (1939-1945);57.327706275985;-2.201098184297;https://www.google.com/maps/search/?api=1&query=57.327706275985,-2.201098184297&query_place_id=;NONE
SCOTLAND;YTHANWELLS;CIVIC;NOT LISTED;False;NONE;UNKNOWN;57.4339057;-2.6109941;https://www.google.com/maps/search/?api=1&query=57.4339057,-2.6109941&query_place_id=;NONE
SCOTLAND;Aberchirder;CHURCH;8641;False;https://www.iwm.org.uk/memorials/item/memorial/8641;First World War (1914-1918), Second World War (1939-1945);57.561904456869;-2.621807685500;https://www.google.com/maps/search/?api=1&query=57.561904456869,-2.621807685500&query_place_id=;NONE
SCOTLAND;Barthol Chapel;CHURCH;8556;False;https://www.iwm.org.uk/memorials/item/memorial/8556;First World War (1914-1918);57.395466719223;-2.309932384885;https://www.google.com/maps/search/?api=1&query=57.395466719223,-2.309932384885&query_place_id=;NONE
SCOTLAND;Blairdaff;CHURCH;8561;False;https://www.iwm.org.uk/memorials/item/memorial/8561;First World War (1914-1918);57.244899934220;-2.491932728541;https://www.google.com/maps/search/?api=1&query=57.244899934220,-2.491932728541&query_place_id=;NONE
SCOTLAND;Maryculter;CHURCH;8689;False;https://www.iwm.org.uk/memorials/item/memorial/8689;First World War (1914-1918), Second World War (1939-1945);57.084106012964;-2.237442020724;https://www.google.com/maps/search/?api=1&query=57.084106012964,-2.237442020724&query_place_id=;NONE
SCOTLAND;Peterhead;CHURCH;44790;False;https://www.iwm.org.uk/memorials/item/memorial/44790;First World War (1914-1918);57.508465686529;-1.783508818202;https://www.google.com/maps/search/?api=1&query=57.508465686529,-1.783508818202&query_place_id=;NONE
SCOTLAND;Peterhead;CHURCH;44789;False;https://www.iwm.org.uk/memorials/item/memorial/44789;First World War (1914-1918);57.508465686529;-1.783508818202;https://www.google.com/maps/search/?api=1&query=57.508465686529,-1.783508818202&query_place_id=;NONE
SCOTLAND;Peterhead;CHURCH;44791;False;https://www.iwm.org.uk/memorials/item/memorial/44791;Second World War (1939-1945);57.508465686529;-1.783508818202;https://www.google.com/maps/search/?api=1&query=57.508465686529,-1.783508818202&query_place_id=;NONE
SCOTLAND;Turriff;CHURCH;8595;False;https://www.iwm.org.uk/memorials/item/memorial/8595;First World War (1914-1918);57.610336764973;-2.477665351875;https://www.google.com/maps/search/?api=1&query=57.610336764973,-2.477665351875&query_place_id=;NONE
SCOTLAND;STONEHAVEN;SCHOOL;8694;False;https://www.iwm.org.uk/memorials/item/memorial/8694;First World War (1914-1918), Second World War (1939-1945);56.965358987017;-2.216473564705;https://www.google.com/maps/search/?api=1&query=56.965358987017,-2.216473564705&query_place_id=;NONE
SCOTLAND;BANCHORY;REGIMENT & UNIT;5856;False;https://www.iwm.org.uk/memorials/item/memorial/5856;First World War (1914-1918);57.051776660829;-2.510804628132;https://www.google.com/maps/search/?api=1&query=57.051776660829,-2.510804628132&query_place_id=;NONE
SCOTLAND;PETERHEAD;REGIMENT & UNIT;8622;False;https://www.iwm.org.uk/memorials/item/memorial/8622;First World War (1914-1918);57.505049398387;-1.787066825624;https://www.google.com/maps/search/?api=1&query=57.505049398387,-1.787066825624&query_place_id=;NONE
SCOTLAND;RAF BANFF;REGIMENT & UNIT;NOT LISTED;False;NONE;UNKNOWN;57.664928950000004;-2.6385733226309593;https://www.google.com/maps/search/?api=1&query=57.664928950000004,-2.6385733226309593&query_place_id=;NONE
SCOTLAND;CULTS;INDIVIDUAL;5829;False;https://www.iwm.org.uk/memorials/item/memorial/5829;First World War (1914-1918);57.125081283826;-2.147474905084;https://www.google.com/maps/search/?api=1&query=57.125081283826,-2.147474905084&query_place_id=;NONE
SCOTLAND;MUCHALLS;INDIVIDUAL;8690;False;https://www.iwm.org.uk/memorials/item/memorial/8690;First World War (1914-1918), Peace and Anti-War memorials;57.018289052774;-2.162614477345;https://www.google.com/maps/search/?api=1&query=57.018289052774,-2.162614477345&query_place_id=;NONE
SCOTLAND;RHYNIE;INDIVIDUAL;8731;False;https://www.iwm.org.uk/memorials/item/memorial/8731;First World War (1914-1918);57.334242433313;-2.833429574655;https://www.google.com/maps/search/?api=1&query=57.334242433313,-2.833429574655&query_place_id=;NONE
SCOTLAND;STRACHAN;INDIVIDUAL;44638;False;https://www.iwm.org.uk/memorials/item/memorial/44638;"Boer War; Second (1899-1902)";57.017944650285;-2.545090468992;https://www.google.com/maps/search/?api=1&query=57.017944650285,-2.545090468992&query_place_id=;NONE
SCOTLAND;ALFORD;OTHER;8551;False;https://www.iwm.org.uk/memorials/item/memorial/8551;Scottish Covenanters (1638-1687);57.236571207635;-2.711661051271;https://www.google.com/maps/search/?api=1&query=57.236571207635,-2.711661051271&query_place_id=;NONE
SCOTLAND;BALMORAL ESTATE EMPLOYEES;OTHER;5852;False;https://www.iwm.org.uk/memorials/item/memorial/5852;First World War (1914-1918), Second World War (1939-1945);57.039174915718;-3.218442795424;https://www.google.com/maps/search/?api=1&query=57.039174915718,-3.218442795424&query_place_id=;NONE
SCOTLAND;GLEN AVON;OTHER;NOT LISTED;False;NONE;UNKNOWN;55.9781017;-3.7074904;https://www.google.com/maps/search/?api=1&query=55.9781017,-3.7074904&query_place_id=;NONE
SCOTLAND;KININMOUTH;OTHER;8594;False;https://www.iwm.org.uk/memorials/item/memorial/8594;Second World War - civilians, Second World War (1939-1945), First World War (1914-1918);57.571913640954;-1.984371051744;https://www.google.com/maps/search/?api=1&query=57.571913640954,-1.984371051744&query_place_id=;NONE
SCOTLAND;MUCHALLS;OTHER;8690;False;https://www.iwm.org.uk/memorials/item/memorial/8690;First World War (1914-1918), Peace and Anti-War memorials;57.018289052774;-2.162614477345;https://www.google.com/maps/search/?api=1&query=57.018289052774,-2.162614477345&query_place_id=;NONE
SCOTLAND;NEWMACHAR;OTHER;8615;False;https://www.iwm.org.uk/memorials/item/memorial/8615;UNKNOWN;57.2666569;-2.1912473;https://www.google.com/maps/search/?api=1&query=57.2666569,-2.1912473&query_place_id=;NONE
